"OU","ObjectClass","IdentityReference","PrincipalName","ActiveDirectoryRights","InheritanceType","ObjectType","InheritedObjectType","ObjectFlags","AccessControlType","IsInherited","InheritanceFlags","PropagationFlags","SDDate","InvocationID","OrgUSN","LegendText"
"CN=94f238bd-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238bd-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238be-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=94f238be-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238be-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238be-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238bf-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=94f238bf-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238bf-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238bf-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238c0-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=94f238c0-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238c0-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94f238c0-831c-11d6-977b-00c04f613221,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94fdebc6-8eeb-4640-80de-ec52b9ca17fa,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=94fdebc6-8eeb-4640-80de-ec52b9ca17fa,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94fdebc6-8eeb-4640-80de-ec52b9ca17fa,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=94fdebc6-8eeb-4640-80de-ec52b9ca17fa,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=96541a16-910a-4b66-acde-720a0dff03c7,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=96541a16-910a-4b66-acde-720a0dff03c7,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=96541a16-910a-4b66-acde-720a0dff03c7,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=96541a16-910a-4b66-acde-720a0dff03c7,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=992fe1d0-6591-4f24-a163-c820fcb7f308,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=992fe1d0-6591-4f24-a163-c820fcb7f308,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","DeleteTree, Delete","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Deny","False","None","None","","","","",
"CN=992fe1d0-6591-4f24-a163-c820fcb7f308,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=992fe1d0-6591-4f24-a163-c820fcb7f308,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=992fe1d0-6591-4f24-a163-c820fcb7f308,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9bd98bb4-4047-4de5-bf4c-7bd1d0f6d21d,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=9bd98bb4-4047-4de5-bf4c-7bd1d0f6d21d,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9bd98bb4-4047-4de5-bf4c-7bd1d0f6d21d,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9bd98bb4-4047-4de5-bf4c-7bd1d0f6d21d,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9d17b863-18c3-497d-9bde-45ddb95fcb65,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=9d17b863-18c3-497d-9bde-45ddb95fcb65,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9d17b863-18c3-497d-9bde-45ddb95fcb65,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9d17b863-18c3-497d-9bde-45ddb95fcb65,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9e108d96-672f-40f0-b6bd-69ee1f0b7ac4,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=9e108d96-672f-40f0-b6bd-69ee1f0b7ac4,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","DeleteTree, Delete","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Deny","False","None","None","","","","",
"CN=9e108d96-672f-40f0-b6bd-69ee1f0b7ac4,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9e108d96-672f-40f0-b6bd-69ee1f0b7ac4,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9e108d96-672f-40f0-b6bd-69ee1f0b7ac4,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9fea28ff-387f-4d57-866d-3893c50f373f,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=9fea28ff-387f-4d57-866d-3893c50f373f,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9fea28ff-387f-4d57-866d-3893c50f373f,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=9fea28ff-387f-4d57-866d-3893c50f373f,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=A0A45AAC-5550-42DF-BB6A-3CC5C46B52F2,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=A0A45AAC-5550-42DF-BB6A-3CC5C46B52F2,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-11","NT AUTHORITY\Authenticated Users","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=A0A45AAC-5550-42DF-BB6A-3CC5C46B52F2,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=A0A45AAC-5550-42DF-BB6A-3CC5C46B52F2,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=a662b036-dbbe-4166-b4ba-21abea17f9cc,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=a662b036-dbbe-4166-b4ba-21abea17f9cc,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=a662b036-dbbe-4166-b4ba-21abea17f9cc,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=a662b036-dbbe-4166-b4ba-21abea17f9cc,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=a96e2ed5-7a7c-4d5c-9d5d-965eca0051da,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=a96e2ed5-7a7c-4d5c-9d5d-965eca0051da,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=a96e2ed5-7a7c-4d5c-9d5d-965eca0051da,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=a96e2ed5-7a7c-4d5c-9d5d-965eca0051da,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=abd97102-88dd-4013-a009-0e2c2f967ff6,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","","",
"CN=abd97102-88dd-4013-a009-0e2c2f967ff6,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=abd97102-88dd-4013-a009-0e2c2f967ff6,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
"CN=abd97102-88dd-4013-a009-0e2c2f967ff6,CN=Operations,CN=ForestUpdates,CN=Configuration,<DOMAIN-DN>","container","<ROOTDOMAINSID>-519","<ROOT-NETBIOS>\Enterprise Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","","",
